Constituency_Number,Candidate_Id,Count_Number,Firstname,Surname,Candidate_First_Pref_Votes,Transfers,Total_Votes,Status,Occurred_On_Count,Party_Name
1,19685,6,Stephen,Ross,3313,9.00,3825.00,Excluded,6,Democratic Unionist Party
1,11450,6,Conor,Sheridan,393,0.00,0.00,Excluded,1,Cross-Community Labour Alternative
1,8121,6,John,Stewart,3377,129.00,4260.00,,,Ulster Unionist Party
1,6985,6,Ruth,Wilson,1534,0.00,0.00,Excluded,2,Traditional Unionist Voice
1,7132,7,Roy,Beggs,5121,0.00,6324.00,Elected,6,Ulster Unionist Party
1,19741,7,Ricky,Best,106,0.00,0.00,Excluded,1,Independent
1,4591,7,Stewart,Dickson,4179,-545.00,6238.00,Elected,6,Alliance Party
1,9805,7,Danny,Donnelly,1817,0.00,0.00,Excluded,5,Alliance Party
1,6991,7,Alan,Dunlop,152,0.00,0.00,Excluded,1,NI Conservatives
1,11447,7,David,Hilditch,6000,0.00,6248.00,Elected,3,Democratic Unionist Party
1,6399,7,Noel,Jordan,1579,0.00,0.00,Excluded,4,UK Independence Party
1,11448,7,Gordon,Lyons,3851,23.94,4513.94,,,Democratic Unionist Party
1,5389,7,Margaret Anne,McKillop,1524,0.00,0.00,Excluded,3,Social Democratic and Labour Party
1,1061,7,Oliver,McMullan,3701,167.58,4690.58,,,Sinn Fein
1,10293,7,Dawn,Patterson,777,0.00,0.00,Excluded,1,Green Party
1,19685,7,Stephen,Ross,3313,9.12,3834.12,Excluded,7,Democratic Unionist Party
1,11450,7,Conor,Sheridan,393,0.00,0.00,Excluded,1,Cross-Community Labour Alternative
1,8121,7,John,Stewart,3377,339.72,4599.72,,,Ulster Unionist Party
1,6985,7,Ruth,Wilson,1534,0.00,0.00,Excluded,2,Traditional Unionist Voice
1,7132,8,Roy,Beggs,5121,0.00,6324.00,Elected,6,Ulster Unionist Party
1,19741,8,Ricky,Best,106,0.00,0.00,Excluded,1,Independent
1,4591,8,Stewart,Dickson,4179,0.00,6238.00,Elected,6,Alliance Party
1,9805,8,Danny,Donnelly,1817,0.00,0.00,Excluded,5,Alliance Party
1,6991,8,Alan,Dunlop,152,0.00,0.00,Excluded,1,NI Conservatives
1,11447,8,David,Hilditch,6000,0.00,6248.00,Elected,3,Democratic Unionist Party
1,6399,8,Noel,Jordan,1579,0.00,0.00,Excluded,4,UK Independence Party
1,11448,8,Gordon,Lyons,3851,3040.00,7553.94,Elected,8,Democratic Unionist Party
1,5389,8,Margaret Anne,McKillop,1524,0.00,0.00,Excluded,3,Social Democratic and Labour Party
1,1061,8,Oliver,McMullan,3701,8.00,4698.58,,,Sinn Fein
1,10293,8,Dawn,Patterson,777,0.00,0.00,Excluded,1,Green Party
1,19685,8,Stephen,Ross,3313,-3834.12,0.00,Excluded,7,Democratic Unionist Party
1,11450,8,Conor,Sheridan,393,0.00,0.00,Excluded,1,Cross-Community Labour Alternative
1,8121,8,John,Stewart,3377,435.27,5034.99,,,Ulster Unionist Party
1,6985,8,Ruth,Wilson,1534,0.00,0.00,Excluded,2,Traditional Unionist Voice
1,7132,9,Roy,Beggs,5121,0.00,6324.00,Elected,6,Ulster Unionist Party
1,19741,9,Ricky,Best,106,0.00,0.00,Excluded,1,Independent
1,4591,9,Stewart,Dickson,4179,0.00,6238.00,Elected,6,Alliance Party
1,9805,9,Danny,Donnelly,1817,0.00,0.00,Excluded,5,Alliance Party
1,6991,9,Alan,Dunlop,152,0.00,0.00,Excluded,1,NI Conservatives
1,11447,9,David,Hilditch,6000,0.00,6248.00,Elected,3,Democratic Unionist Party
1,6399,9,Noel,Jordan,1579,0.00,0.00,Excluded,4,UK Independence Party
1,11448,9,Gordon,Lyons,3851,-1315.94,6238.00,Elected,8,Democratic Unionist Party
1,5389,9,Margaret Anne,McKillop,1524,0.00,0.00,Excluded,3,Social Democratic and Labour Party
1,1061,9,Oliver,McMullan,3701,2.19,4700.77,Excluded,9,Sinn Fein
1,10293,9,Dawn,Patterson,777,0.00,0.00,Excluded,1,Green Party
1,19685,9,Stephen,Ross,3313,0.00,0.00,Excluded,7,Democratic Unionist Party
1,11450,9,Conor,Sheridan,393,0.00,0.00,Excluded,1,Cross-Community Labour Alternative
1,8121,9,John,Stewart,3377,1308.89,6343.88,Elected,9,Ulster Unionist Party
1,6985,9,Ruth,Wilson,1534,0.00,0.00,Excluded,2,Traditional Unionist Voice
