Constituency_Number,Candidate_Id,Count_Number,Firstname,Surname,Candidate_First_Pref_Votes,Transfers,Total_Votes,Status,Occurred_On_Count,Party_Name
2,50,10,Niall,O DONNGHAILE,1030,0,0,Excluded,8,Sinn Fein
2,51,10,Dawn,PURVIS,1702,91.21,2320.43,,,Independent
2,52,10,Peter,ROBINSON,9149,0,4622,Elected,1,Democratic Unionist Party
2,53,10,Philip,ROBINSON,943,-1296.03,0,Excluded,9,Ulster Unionist Party
2,54,10,Stephen,STEWART,46,0,0,Excluded,3,Independent
2,55,10,Harry,TOAN,712,0,0,Excluded,7,Traditional Unionist Voice
2,56,10,Magdalena,WOLSKA,250,0,0,Excluded,5,Social Democratic and Labour Party
2,40,11,Tommy,BLACK,201,0,0,Excluded,4,Socialist Party
2,41,11,Judith,COCHRANE,4329,0,4754.71,Elected,7,Alliance Party
2,42,11,Ann,COOPER,337,0,0,Excluded,5,British Nationalist Party
2,43,11,Michael,COPELAND,2194,498.43,3723.34,Elected,11,Ulster Unionist Party
2,44,11,Sammy,DOUGLAS,2668,328,4783.11,Elected,11,Democratic Unionist Party
2,45,11,Brian,ERVINE,1493,-1963.3,0,Excluded,10,Progressive Unionist Party
2,46,11,Martin,GREGG,572,0,0,Excluded,6,Green Party
2,47,11,Chris,LYTTLE,4183,0,4695.5,Elected,11,Alliance Party
2,48,11,Kevin,MCNALLY,102,0,0,Excluded,3,Workers Party
2,49,11,Robin,NEWTON,2436,0,4622,Elected,2,Democratic Unionist Party
2,50,11,Niall,O DONNGHAILE,1030,0,0,Excluded,8,Sinn Fein
2,51,11,Dawn,PURVIS,1702,468.86,2789.29,Excluded,11,Independent
2,52,11,Peter,ROBINSON,9149,0,4622,Elected,1,Democratic Unionist Party
2,53,11,Philip,ROBINSON,943,0,0,Excluded,9,Ulster Unionist Party
2,54,11,Stephen,STEWART,46,0,0,Excluded,3,Independent
2,55,11,Harry,TOAN,712,0,0,Excluded,7,Traditional Unionist Voice
2,56,11,Magdalena,WOLSKA,250,0,0,Excluded,5,Social Democratic and Labour Party
