Constituency_Number,Candidate_Id,Count_Number,Firstname,Surname,Candidate_First_Pref_Votes,Transfers,Total_Votes,Status,Occurred_On_Count,Party_Name
12,205,3,Adrian David,COCHRANE-WATSON,1947,37,2001,,,Ulster Unionist Party
12,206,3,Helen,FARLEY,589,-689,0,Excluded,2,Green Party
12,207,3,David RJ,FORD,3119,390,3639,,,Alliance Party
12,208,3,Paul,GIRVAN,5014,0,5036,Elected,2,Democratic Unionist Party
12,209,3,Robert,HILL,574,-599,0,Excluded,2,UK Independence Party
12,210,3,Declan,KEARNEY,4632,83,4737,,,Sinn Fein
12,211,3,Roisin,LYNCH,3366,115,3515,,,Social Democratic and Labour Party
12,212,3,David,MCMASTER,483,0,0,Excluded,1,Independent
12,213,3,Paul,MICHAEL,2565,82,2699,,,Ulster Unionist Party
12,214,3,Mark David,YOUNG,72,0,0,Excluded,1,NI Conservatives
12,201,4,Steve,AIKEN,3280,318,3757,,,Ulster Unionist Party
12,202,4,Richard William,CAIRNS,1318,-1505,0,Excluded,3,Traditional Unionist Voice
12,203,4,Pam,CAMERON,4589,299,5003,,,Democratic Unionist Party
12,204,4,Trevor,CLARKE,3585,310,3978,,,Democratic Unionist Party
12,205,4,Adrian David,COCHRANE-WATSON,1947,199,2200,Excluded,4,Ulster Unionist Party
12,206,4,Helen,FARLEY,589,0,0,Excluded,2,Green Party
12,207,4,David RJ,FORD,3119,32,3671,,,Alliance Party
12,208,4,Paul,GIRVAN,5014,0,5036,Elected,2,Democratic Unionist Party
12,209,4,Robert,HILL,574,0,0,Excluded,2,UK Independence Party
12,210,4,Declan,KEARNEY,4632,0,4737,,,Sinn Fein
12,211,4,Roisin,LYNCH,3366,12,3527,,,Social Democratic and Labour Party
12,212,4,David,MCMASTER,483,0,0,Excluded,1,Independent
12,213,4,Paul,MICHAEL,2565,149,2848,,,Ulster Unionist Party
12,214,4,Mark David,YOUNG,72,0,0,Excluded,1,NI Conservatives
12,201,5,Steve,AIKEN,3280,646,4403,,,Ulster Unionist Party
12,202,5,Richard William,CAIRNS,1318,0,0,Excluded,3,Traditional Unionist Voice
12,203,5,Pam,CAMERON,4589,64,5067,Elected,5,Democratic Unionist Party
12,204,5,Trevor,CLARKE,3585,234,4212,,,Democratic Unionist Party
12,205,5,Adrian David,COCHRANE-WATSON,1947,-2200,0,Excluded,4,Ulster Unionist Party
12,206,5,Helen,FARLEY,589,0,0,Excluded,2,Green Party
12,207,5,David RJ,FORD,3119,93,3764,,,Alliance Party
12,208,5,Paul,GIRVAN,5014,0,5036,Elected,2,Democratic Unionist Party
12,209,5,Robert,HILL,574,0,0,Excluded,2,UK Independence Party
12,210,5,Declan,KEARNEY,4632,2,4739,,,Sinn Fein
12,211,5,Roisin,LYNCH,3366,20,3547,Excluded,5,Social Democratic and Labour Party
12,212,5,David,MCMASTER,483,0,0,Excluded,1,Independent
12,213,5,Paul,MICHAEL,2565,1066,3914,,,Ulster Unionist Party
12,214,5,Mark David,YOUNG,72,0,0,Excluded,1,NI Conservatives
12,201,6,Steve,AIKEN,3280,49,4452,,,Ulster Unionist Party
12,202,6,Richard William,CAIRNS,1318,0,0,Excluded,3,Traditional Unionist Voice
12,203,6,Pam,CAMERON,4589,0,5067,Elected,5,Democratic Unionist Party
12,204,6,Trevor,CLARKE,3585,74,4286,,,Democratic Unionist Party
12,205,6,Adrian David,COCHRANE-WATSON,1947,0,0,Excluded,4,Ulster Unionist Party
12,206,6,Helen,FARLEY,589,0,0,Excluded,2,Green Party
12,207,6,David RJ,FORD,3119,1292,5056,Elected,6,Alliance Party
12,208,6,Paul,GIRVAN,5014,0,5036,Elected,2,Democratic Unionist Party
12,209,6,Robert,HILL,574,0,0,Excluded,2,UK Independence Party
12,210,6,Declan,KEARNEY,4632,1468,6207,Elected,6,Sinn Fein
12,211,6,Roisin,LYNCH,3366,-3547,0,Excluded,5,Social Democratic and Labour Party
12,212,6,David,MCMASTER,483,0,0,Excluded,1,Independent
12,213,6,Paul,MICHAEL,2565,117,4031,,,Ulster Unionist Party
12,214,6,Mark David,YOUNG,72,0,0,Excluded,1,NI Conservatives
12,201,7,Steve,AIKEN,3280,60,4512,Elected,7,Ulster Unionist Party
12,202,7,Richard William,CAIRNS,1318,0,0,Excluded,3,Traditional Unionist Voice
12,203,7,Pam,CAMERON,4589,0,5067,Elected,5,Democratic Unionist Party
12,204,7,Trevor,CLARKE,3585,52,4338,Elected,7,Democratic Unionist Party
12,205,7,Adrian David,COCHRANE-WATSON,1947,0,0,Excluded,4,Ulster Unionist Party
12,206,7,Helen,FARLEY,589,0,0,Excluded,2,Green Party
12,207,7,David RJ,FORD,3119,0,5056,Elected,6,Alliance Party
12,208,7,Paul,GIRVAN,5014,0,5036,Elected,2,Democratic Unionist Party
12,209,7,Robert,HILL,574,0,0,Excluded,2,UK Independence Party
12,210,7,Declan,KEARNEY,4632,-1187,5020,Elected,6,Sinn Fein
12,211,7,Roisin,LYNCH,3366,0,0,Excluded,5,Social Democratic and Labour Party
12,212,7,David,MCMASTER,483,0,0,Excluded,1,Independent
12,213,7,Paul,MICHAEL,2565,96,4127,Excluded,7,Ulster Unionist Party
12,214,7,Mark David,YOUNG,72,0,0,Excluded,1,NI Conservatives
