Constituency_Number,Candidate_Id,Count_Number,Firstname,Surname,Candidate_First_Pref_Votes,Transfers,Total_Votes,Status,Occurred_On_Count,Party_Name
14,192,5,Henry,REILLY ,2332,-2398.94,0,Excluded,4,UK Independence Party
14,193,5,Margaret,RITCHIE ,8506,0,5961,,,Social Democratic and Labour Party
14,194,5,Caitriona,RUANE ,5955,0,6192.15,,,Sinn Fein
14,195,5,Jim,WELLS ,5200,1139,6543.28,Elected,5,Democratic Unionist Party
14,185,6,Naomi,BAILIE ,3050,1.74,3308.51,Excluded,6,Sinn Fein
14,186,6,Willie,CLARKE ,3882,1.74,4103.2,,,Sinn Fein
14,187,6,Cadogan,ENRIGHT ,1107,0,0,Excluded,3,Green Party
14,188,6,David,GRIFFIN ,864,0,0,Excluded,2,Alliance Party
14,189,6,John,MCCALLISTER ,4409,559.7,6239.6,Elected,6,Ulster Unionist Party
14,190,6,Karen,MCKEVITT ,3758,4.64,4707.07,,,Social Democratic and Labour Party
14,191,6,Eamonn,ONEILL ,2663,8.12,4259.47,,,Social Democratic and Labour Party
14,192,6,Henry,REILLY ,2332,0,0,Excluded,4,UK Independence Party
14,193,6,Margaret,RITCHIE ,8506,0,5961,Elected,1,Social Democratic and Labour Party
14,194,6,Caitriona,RUANE ,5955,0,6192.15,Elected,2,Sinn Fein
14,195,6,Jim,WELLS ,5200,-582.28,5961,Elected,5,Democratic Unionist Party
14,185,7,Naomi,BAILIE ,3050,-3308.51,0,Excluded,6,Sinn Fein
14,186,7,Willie,CLARKE ,3882,2674,6777.2,,,Sinn Fein
14,187,7,Cadogan,ENRIGHT ,1107,0,0,Excluded,3,Green Party
14,188,7,David,GRIFFIN ,864,0,0,Excluded,2,Alliance Party
14,189,7,John,MCCALLISTER ,4409,0,6239.6,Elected,6,Ulster Unionist Party
14,190,7,Karen,MCKEVITT ,3758,135.86,4842.93,,,Social Democratic and Labour Party
14,191,7,Eamonn,ONEILL ,2663,189.99,4449.46,,,Social Democratic and Labour Party
14,192,7,Henry,REILLY ,2332,0,0,Excluded,4,UK Independence Party
14,193,7,Margaret,RITCHIE ,8506,0,5961,Elected,1,Social Democratic and Labour Party
14,194,7,Caitriona,RUANE ,5955,0,6192.15,Elected,2,Sinn Fein
14,195,7,Jim,WELLS ,5200,0,5961,Elected,5,Democratic Unionist Party
14,185,8,Naomi,BAILIE ,3050,0,0,Excluded,6,Sinn Fein
14,186,8,Willie,CLARKE ,3882,-816.2,5961,Elected,7,Sinn Fein
14,187,8,Cadogan,ENRIGHT ,1107,0,0,Excluded,3,Green Party
14,188,8,David,GRIFFIN ,864,0,0,Excluded,2,Alliance Party
14,189,8,John,MCCALLISTER ,4409,0,6239.6,Elected,6,Ulster Unionist Party
14,190,8,Karen,MCKEVITT ,3758,434.35,5277.28,,,Social Democratic and Labour Party
14,191,8,Eamonn,ONEILL ,2663,376.68,4826.14,,,Social Democratic and Labour Party
14,192,8,Henry,REILLY ,2332,0,0,Excluded,4,UK Independence Party
14,193,8,Margaret,RITCHIE ,8506,0,5961,Elected,1,Social Democratic and Labour Party
14,194,8,Caitriona,RUANE ,5955,0,6192.15,Elected,2,Sinn Fein
14,195,8,Jim,WELLS ,5200,0,5961,Elected,5,Democratic Unionist Party
14,185,9,Naomi,BAILIE ,3050,0,0,Excluded,6,Sinn Fein
14,186,9,Willie,CLARKE ,3882,0,5961,Elected,7,Sinn Fein
14,187,9,Cadogan,ENRIGHT ,1107,0,0,Excluded,3,Green Party
14,188,9,David,GRIFFIN ,864,0,0,Excluded,2,Alliance Party
14,189,9,John,MCCALLISTER ,4409,-278.6,5961,Elected,6,Ulster Unionist Party
14,190,9,Karen,MCKEVITT ,3758,70.18,5347.46,Elected,9,Social Democratic and Labour Party
14,191,9,Eamonn,ONEILL ,2663,56.84,4882.98,Excluded,9,Social Democratic and Labour Party
14,192,9,Henry,REILLY ,2332,0,0,Excluded,4,UK Independence Party
14,193,9,Margaret,RITCHIE ,8506,0,5961,Elected,1,Social Democratic and Labour Party
14,194,9,Caitriona,RUANE ,5955,0,6192.15,Elected,2,Sinn Fein
14,195,9,Jim,WELLS ,5200,0,5961,Elected,5,Democratic Unionist Party
