Constituency_Number,Candidate_Id,Count_Number,Firstname,Surname,Candidate_First_Pref_Votes,Transfers,Total_Votes,Status,Occurred_On_Count,Party_Name
17,36,6,Dan,MCGUINNESS,365,0,0,Excluded,4,Alliance Party
17,37,6,Brian,PELAN,122,0,0,Excluded,3,Independent
17,38,6,Sue,RAMSEY,4116,17.07,4394.47,,,Sinn Fein
17,39,6,Pat,SHEEHAN,3723,20.22,4016.61,,,Sinn Fein
17,26,7,Alex,ATTWOOD,3765,144.12,4083.74,,,Social Democratic and Labour Party
17,27,7,Gerry,CARROLL,1661,85.12,1939.09,,,People Before Profit Alliance
17,28,7,Colin,KEENAN,802,103.19,981.82,Excluded,7,Social Democratic and Labour Party
17,29,7,Brian,KINGSTON,2587,3,2607.45,,,Democratic Unionist Party
17,30,7,Pat,LAWLOR,384,0,0,Excluded,5,Socialist Party (NI)
17,31,7,John Terence,LOWRY,586,-644.38,0,Excluded,6,Workers Party
17,32,7,Bill,MANWARING,1471,5,1517.41,,,Ulster Unionist Party
17,33,7,Paul,MASKEY,5343,0,4950,Elected,1,Sinn Fein
17,34,7,Fra,MCCANN,4481,53.24,4735.84,,,Sinn Fein
17,35,7,Jennifer,MCCANN,5239,0,4950,Elected,1,Sinn Fein
17,36,7,Dan,MCGUINNESS,365,0,0,Excluded,4,Alliance Party
17,37,7,Brian,PELAN,122,0,0,Excluded,3,Independent
17,38,7,Sue,RAMSEY,4116,13,4407.47,,,Sinn Fein
17,39,7,Pat,SHEEHAN,3723,13.12,4029.73,,,Sinn Fein
17,26,8,Alex,ATTWOOD,3765,635.84,4719.58,,,Social Democratic and Labour Party
17,27,8,Gerry,CARROLL,1661,38.22,1977.31,,,People Before Profit Alliance
17,28,8,Colin,KEENAN,802,-981.82,0,Excluded,7,Social Democratic and Labour Party
17,29,8,Brian,KINGSTON,2587,10.12,2617.57,,,Democratic Unionist Party
17,30,8,Pat,LAWLOR,384,0,0,Excluded,5,Socialist Party (NI)
17,31,8,John Terence,LOWRY,586,0,0,Excluded,6,Workers Party
17,32,8,Bill,MANWARING,1471,9,1526.41,Excluded,8,Ulster Unionist Party
17,33,8,Paul,MASKEY,5343,0,4950,Elected,1,Sinn Fein
17,34,8,Fra,MCCANN,4481,101.38,4837.22,,,Sinn Fein
17,35,8,Jennifer,MCCANN,5239,0,4950,Elected,1,Sinn Fein
17,36,8,Dan,MCGUINNESS,365,0,0,Excluded,4,Alliance Party
17,37,8,Brian,PELAN,122,0,0,Excluded,3,Independent
17,38,8,Sue,RAMSEY,4116,16.47,4423.94,,,Sinn Fein
17,39,8,Pat,SHEEHAN,3723,22.12,4051.85,,,Sinn Fein
17,26,9,Alex,ATTWOOD,3765,61.07,4780.65,,,Social Democratic and Labour Party
17,27,9,Gerry,CARROLL,1661,22,1999.31,,,People Before Profit Alliance
17,28,9,Colin,KEENAN,802,0,0,Excluded,7,Social Democratic and Labour Party
17,29,9,Brian,KINGSTON,2587,1217,3834.57,,,Democratic Unionist Party
17,30,9,Pat,LAWLOR,384,0,0,Excluded,5,Socialist Party (NI)
17,31,9,John Terence,LOWRY,586,0,0,Excluded,6,Workers Party
17,32,9,Bill,MANWARING,1471,-1526.41,0,Excluded,8,Ulster Unionist Party
17,33,9,Paul,MASKEY,5343,0,4950,Elected,1,Sinn Fein
17,34,9,Fra,MCCANN,4481,11.12,4848.34,,,Sinn Fein
17,35,9,Jennifer,MCCANN,5239,0,4950,Elected,1,Sinn Fein
17,36,9,Dan,MCGUINNESS,365,0,0,Excluded,4,Alliance Party
17,37,9,Brian,PELAN,122,0,0,Excluded,3,Independent
17,38,9,Sue,RAMSEY,4116,10.05,4433.99,,,Sinn Fein
17,39,9,Pat,SHEEHAN,3723,3.05,4054.9,,,Sinn Fein
17,26,10,Alex,ATTWOOD,3765,371,5151.65,,,Social Democratic and Labour Party
17,27,10,Gerry,CARROLL,1661,-1999.31,0,Excluded,9,People Before Profit Alliance
17,28,10,Colin,KEENAN,802,0,0,Excluded,7,Social Democratic and Labour Party
17,29,10,Brian,KINGSTON,2587,32,3866.57,,,Democratic Unionist Party
17,30,10,Pat,LAWLOR,384,0,0,Excluded,5,Socialist Party (NI)
17,31,10,John Terence,LOWRY,586,0,0,Excluded,6,Workers Party
17,32,10,Bill,MANWARING,1471,0,0,Excluded,8,Ulster Unionist Party
17,33,10,Paul,MASKEY,5343,0,4950,Elected,1,Sinn Fein
17,34,10,Fra,MCCANN,4481,319,5167.34,Elected,10,Sinn Fein
17,35,10,Jennifer,MCCANN,5239,0,4950,Elected,1,Sinn Fein
17,36,10,Dan,MCGUINNESS,365,0,0,Excluded,4,Alliance Party
17,37,10,Brian,PELAN,122,0,0,Excluded,3,Independent
17,38,10,Sue,RAMSEY,4116,249.91,4683.9,,,Sinn Fein
17,39,10,Pat,SHEEHAN,3723,194.87,4249.77,,,Sinn Fein
17,26,11,Alex,ATTWOOD,3765,0,5151.65,Elected,10,Social Democratic and Labour Party
17,27,11,Gerry,CARROLL,1661,0,0,Excluded,9,People Before Profit Alliance
17,28,11,Colin,KEENAN,802,0,0,Excluded,7,Social Democratic and Labour Party
17,29,11,Brian,KINGSTON,2587,0,3866.57,Excluded,11,Democratic Unionist Party
17,30,11,Pat,LAWLOR,384,0,0,Excluded,5,Socialist Party (NI)
17,31,11,John Terence,LOWRY,586,0,0,Excluded,6,Workers Party
17,32,11,Bill,MANWARING,1471,0,0,Excluded,8,Ulster Unionist Party
17,33,11,Paul,MASKEY,5343,0,4950,Elected,1,Sinn Fein
17,34,11,Fra,MCCANN,4481,-217.34,4950,Elected,10,Sinn Fein
17,35,11,Jennifer,MCCANN,5239,0,4950,Elected,1,Sinn Fein
17,36,11,Dan,MCGUINNESS,365,0,0,Excluded,4,Alliance Party
17,37,11,Brian,PELAN,122,0,0,Excluded,3,Independent
17,38,11,Sue,RAMSEY,4116,139.16,4823.06,Elected,11,Sinn Fein
17,39,11,Pat,SHEEHAN,3723,77.42,4327.19,Elected,11,Sinn Fein
