text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @SJAMcBride: Even for North Down, a turnout of 15.8% at 5pm seems very low. #ae16  https://t.co/K8KZsmPmbH",FALSE,0,NA,05/05/16 20:04,FALSE,NA,728314499124609000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DrNTMatthews,11,TRUE,FALSE,NA,NA
RT @allianceparty: Every vote will count. There's still time to vote Alliance to move Northern Ireland #ForwardFaster #ae16 https://t.co/OV?,FALSE,0,NA,05/05/16 20:04,FALSE,NA,728314493537767000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",naomi_long,4,TRUE,FALSE,NA,NA
RT @MerryLiberal: Good luck to all @allianceparty candidates today. High hopes for a strong liberal representation in Stormont #ae16,FALSE,0,NA,05/05/16 20:04,FALSE,NA,728314481873437000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PeterMcRey,5,TRUE,FALSE,NA,NA
RT @SluggerOToole: .@alaninbelfast &amp; @dmcbfs  will be at the count centres in the morning with live tweets of latest developments #ae16,FALSE,0,NA,05/05/16 20:04,FALSE,NA,728314473354768000,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",nigreenways,1,TRUE,FALSE,NA,NA
#ae16 voting done,FALSE,0,NA,05/05/16 20:04,FALSE,NA,728314436205879000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",zarajazmyn,0,FALSE,FALSE,NA,NA
.@alaninbelfast &amp; @dmcbfs  will be at the count centres in the morning with live tweets of latest developments #ae16,FALSE,4,NA,05/05/16 20:04,FALSE,NA,728314407479063000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SluggerOToole,1,FALSE,FALSE,NA,NA
"RT @AmnestyNI: Destroyed women, abandoned babies: why Ireland must move forward on abortion | Emer O?Toole: https://t.co/v6T8qgIbEc #MyBody?",FALSE,0,NA,05/05/16 20:04,FALSE,NA,728314406464033000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",classygenes,5,TRUE,FALSE,NA,NA
"RT @jjnorthbelfast: legend, hero skin Burns makes his way 2vote SF while super hero's sit on their sofas moaning #ae16 @SFNorthBelfast http?",FALSE,0,NA,05/05/16 20:04,FALSE,NA,728314398918369000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mickeyduckman,12,TRUE,FALSE,NA,NA
RT @allianceparty: Every vote will count. There's still time to vote Alliance to move Northern Ireland #ForwardFaster #ae16 https://t.co/OV?,FALSE,0,NA,05/05/16 20:04,FALSE,NA,728314392207577000,NA,"<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>",SeptemberBlueUK,4,TRUE,FALSE,NA,NA
Only an hour left to vote! Please help to keep the dinosaurs out of Stormont. #ae16 #equality,FALSE,2,NA,05/05/16 20:04,FALSE,NA,728314368694337000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",caraawalker,0,FALSE,FALSE,NA,NA
RT @GreenPartyNI: #MakeHistory #VoteBailey1 @ClareBaileyGPNI @SBelfastGreens #VoteGreen2016 #ae16 https://t.co/jTtfjOOBDp,FALSE,0,NA,05/05/16 20:03,FALSE,NA,728314239350395000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CllrJohnBarry,9,TRUE,FALSE,NA,NA
"RT @SteveDonnan: SSDD doesn't have to be Same Shit, Different Day. Not today. You have until 10pm to Start Something. Dream Differently #AE?",FALSE,0,NA,05/05/16 20:03,FALSE,NA,728314226004115000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",peablair,2,TRUE,FALSE,NA,NA
RT @GreenPartyNI: Vote for the #WeeGreenMan @StevenAgnew #VoteGreen2016 #ae16 https://t.co/rbZFHbbKL4,FALSE,0,NA,05/05/16 20:03,FALSE,NA,728314225576252000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CllrJohnBarry,5,TRUE,FALSE,NA,NA
Has Mark Carruthers' hair always been that colour? #bbcni #ae16,FALSE,0,NA,05/05/16 20:03,FALSE,NA,728314210241946000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",WeeNeiller,0,FALSE,FALSE,NA,NA
"RT @marianned01: Under two hours to go for the NI Assembly Election 2016 - use your vote, don't waste it! #AE16",FALSE,0,NA,05/05/16 20:03,FALSE,NA,728314162099687000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",peablair,7,TRUE,FALSE,NA,NA
RT @ElectionNI: You have to 10pm to cast your vote. #ae16,FALSE,0,NA,05/05/16 20:03,FALSE,NA,728314136929677000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NUS_USI,8,TRUE,FALSE,NA,NA
RT @An_Phoblacht: West Belfast Member of Parliament @PaulMaskeyMP turning the pages of history as voters go to the polls in #ae16 https://t?,FALSE,0,NA,05/05/16 20:03,FALSE,NA,728314136732537000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AlexMaskeyMLA,9,TRUE,FALSE,NA,NA
#ivoted 5pm turnout in my station was 26.3% #ae16,FALSE,1,NA,05/05/16 20:02,FALSE,NA,728314058240360000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheOncoming,0,FALSE,FALSE,NA,NA
RT @aidenmckenna: #AE16: Travelling from Dublin to Belfast to vote Car?l N? Chuil?n back into the Assembly. Best MLA in all the land. https?,FALSE,0,NA,05/05/16 20:02,FALSE,NA,728314039210750000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Cliodhna_Ni_C,5,TRUE,FALSE,NA,NA
RT @SteveDonnelly95: The things my supporters go through - sounds like it's busy at the Omagh Station Centre! #ae16 https://t.co/7IsftmchRA,FALSE,0,NA,05/05/16 20:02,FALSE,NA,728313954561298000,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",GarNob,1,TRUE,FALSE,NA,NA
"An hour left, If you haven't already used your vote. #ae16",FALSE,0,NA,05/05/16 20:02,FALSE,NA,728313869790253000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jojogallagher1,0,FALSE,FALSE,NA,NA
Who will you vote for today? #AE16 #LaganValley,FALSE,0,NA,05/05/16 20:02,FALSE,NA,728313847606555000,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",democfirst,0,FALSE,FALSE,NA,NA
RT @GreenPartyNI: We are standing a candidate in every constituency so you can #VoteGreen2016 #ae16 <ed><U+00A0><U+00BD><ed><U+00B2><U+009A> https://t.co/fpKErWEl57,FALSE,0,NA,05/05/16 20:02,FALSE,NA,728313844355969000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NI_Anonymous_,25,TRUE,FALSE,NA,NA
Every vote will count. There's still time to vote Alliance to move Northern Ireland #ForwardFaster #ae16 https://t.co/OVere0OFmZ,FALSE,6,NA,05/05/16 20:02,FALSE,NA,728313840841167000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",allianceparty,4,FALSE,FALSE,NA,NA
RT @ElectionNI: You have to 10pm to cast your vote. #ae16,FALSE,0,NA,05/05/16 20:01,FALSE,NA,728313796939399000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",shor_ufc,8,TRUE,FALSE,NA,NA
"RT @Planet_Belfast: Fair play to @Coroweee - great to see a first time voter AND candidate.

One for the future. #ae16 https://t.co/cQYcFgk?",FALSE,0,NA,05/05/16 20:01,FALSE,NA,728313729612427000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NUS_USI,3,TRUE,FALSE,NA,NA
RT @dmcbfs: The SUN front page today #ae16 https://t.co/xUEsrIMUMQ,FALSE,0,NA,05/05/16 20:01,FALSE,NA,728313707504243000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CJohnstonNI,23,TRUE,FALSE,NA,NA
RT @Strab_Chronicle: #AE16 LIVE BLOG: Follow our live election updates from #WestTyrone (#WT16) https://t.co/y7GWLVsRvT https://t.co/cs359S?,FALSE,0,NA,05/05/16 20:01,FALSE,NA,728313595847709000,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",N28Nireland,2,TRUE,FALSE,NA,NA
"RT @kathrynjohnston: With any luck and enough votes, a bright red dawn #ae16 #timetostand @LabourPartyNI @nilrc2016  https://t.co/cj7cw4IpZE",FALSE,0,NA,05/05/16 20:01,FALSE,NA,728313569188647000,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",tsoram,1,TRUE,FALSE,NA,NA
RT @keavaoloan: Today I'm voting Green for a #ZeroWaste Stormont that works and a better Northern Ireland #VoteGreen2016 #AE16 https://t.co?,FALSE,0,NA,05/05/16 20:00,FALSE,NA,728313525119103000,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",HuwpHuw,5,TRUE,FALSE,NA,NA
What is the nature of your complaint? Can you elaborate on 'rude' newbelfast lady? RT from other candidates! #AE16 https://t.co/3yF0W30hnO,FALSE,0,NA,05/05/16 20:00,FALSE,NA,728313448162067000,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1081Belfast,0,FALSE,FALSE,NA,NA
"RT @SteveDonnan: SSDD doesn't have to be Same Shit, Different Day. Not today. You have until 10pm to Start Something. Dream Differently #AE?",FALSE,0,NA,05/05/16 20:00,FALSE,NA,728313432001360000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",IdeasWhittler,2,TRUE,FALSE,NA,NA
"I wrote some stuff about voting. Change won?t happen overnight, but vote for it anyway. #ae16  https://t.co/RytgE7lAGT",FALSE,0,NA,05/05/16 19:59,FALSE,NA,728313249012302000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",heyitspaddy,0,FALSE,FALSE,NA,NA
The turn will be below 50% by the sounds of things completely flat election with a low turn out happy days. #ae16,FALSE,1,NA,05/05/16 19:59,FALSE,NA,728313210403697000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pauldelaney2012,0,FALSE,FALSE,NA,NA
. @CJohnstonNI @belfastbarman LaganValley is the pits.  Would love to see an upset #ae16 but chances are slim,FALSE,0,CJohnstonNI,05/05/16 19:59,FALSE,728300851039719000,728313207736156000,15401488,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Niate_,0,FALSE,FALSE,NA,NA
RT @dawnpurvis: You get what you vote for and if you don't vote then you get what other people vote for. Use your vote today and be a chang?,FALSE,0,NA,05/05/16 19:59,FALSE,NA,728313195186819000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LindaFStewart,49,TRUE,FALSE,NA,NA
"RT @OwsWills: Election hashtags?

#Wales2016 / #Cymru2016 = Wales
#AE16 = NI
#SP16 = Scotland
#LE2016 = England
#LondonVotes = London Assem?",FALSE,0,NA,05/05/16 19:59,FALSE,NA,728313188475937000,NA,"<a href=""http://londonapp.com"" rel=""nofollow"">London App - The Ultimate Guide</a>",L0ND0N_APP,3,TRUE,FALSE,NA,NA
"RT @OwsWills: Election hashtags?

#Wales2016 / #Cymru2016 = Wales
#AE16 = NI
#SP16 = Scotland
#LE2016 = England
#LondonVotes = London Assem?",FALSE,0,NA,05/05/16 19:59,FALSE,NA,728313092682191000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EmyrYoung,3,TRUE,FALSE,NA,NA
RT @ms_pmccallion: Still time to get out and vote for change in NI! #iVoted for @allianceparty #northbelfast #ae16,FALSE,0,NA,05/05/16 19:58,FALSE,NA,728313059782083000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",allianceparty,2,TRUE,FALSE,NA,NA
RT @conorfitz: Make NI great. Vote @allianceparty #ae16,FALSE,0,NA,05/05/16 19:58,FALSE,NA,728313003200946000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",allianceparty,2,TRUE,FALSE,NA,NA
RT @SteveDonnelly95: Proud moment as a son to accompany my mum and dad to Clanabogan Parish Church Hall to vote @allianceparty #ae16 https:?,FALSE,0,NA,05/05/16 19:58,FALSE,NA,728312977972187000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",allianceparty,2,TRUE,FALSE,NA,NA
RT @JamesAGardiner: Get out and vote today. #ae16 #NorthernIreland https://t.co/Oo4lOykIPw,FALSE,0,NA,05/05/16 19:58,FALSE,NA,728312950818247000,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",GreenPartyNI,17,TRUE,FALSE,NA,NA
RT @joeman42: There's only 1 anniversary insertion for Bobby Sands in today's paper &amp; it's from his family #ae16 https://t.co/jmnY0dCqzk,FALSE,0,NA,05/05/16 19:58,FALSE,NA,728312929079198000,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",jdavey5,18,TRUE,FALSE,NA,NA
"RT @SJAMcBride: Even for North Down, a turnout of 15.8% at 5pm seems very low. #ae16  https://t.co/K8KZsmPmbH",FALSE,0,NA,05/05/16 19:58,FALSE,NA,728312922531873000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pauldelaney2012,11,TRUE,FALSE,NA,NA
The things my supporters go through - sounds like it's busy at the Omagh Station Centre! #ae16 https://t.co/7IsftmchRA,FALSE,2,NA,05/05/16 19:58,FALSE,NA,728312915594457000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SteveDonnelly95,1,FALSE,FALSE,NA,NA
"RT @AmnestyNI: Destroyed women, abandoned babies: why Ireland must move forward on abortion | Emer O?Toole: https://t.co/v6T8qgIbEc #MyBody?",FALSE,0,NA,05/05/16 19:58,FALSE,NA,728312871545901000,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Carmenrio2504,5,TRUE,FALSE,NA,NA
"RT @joeman42: @irelandawakened 
SF has turned Bobby Sands into a sectarian/class electioneering tool #ae16",FALSE,0,NA,05/05/16 19:58,FALSE,NA,728312830039044000,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",jdavey5,2,TRUE,FALSE,NA,NA
RT @CDuncanSDLP: Great support in Ballycastle during my tour of polling stations. Let's keep it going!! Not long left to Vote #ae16 https:/?,FALSE,0,NA,05/05/16 19:58,FALSE,NA,728312820098568000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JeanOloan,5,TRUE,FALSE,NA,NA
"RT @joeman42: @irelandawakened 
SF has turned Bobby Sands into a sectarian/class electioneering tool #ae16",FALSE,0,NA,05/05/16 19:57,FALSE,NA,728312787794014000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pauldelaney2012,2,TRUE,FALSE,NA,NA
RT @shannon_downey5: Today I'm voting Green for a #ZeroWaste Stormont that works and a better Northern Ireland #VoteGreen2016 #AE16 https:/?,FALSE,0,NA,05/05/16 19:57,FALSE,NA,728312758224204000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NeilGreenMidWor,1,TRUE,FALSE,NA,NA
RT @keavaoloan: Today I'm voting Green for a #ZeroWaste Stormont that works and a better Northern Ireland #VoteGreen2016 #AE16 https://t.co?,FALSE,0,NA,05/05/16 19:57,FALSE,NA,728312597049643000,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",TheSandlings,5,TRUE,FALSE,NA,NA
RT @GreenPartyNI: It's not too late to #VoteGreen2016 #ae16 @StevenAgnew @ClareBaileyGPNI @voterossbrown https://t.co/cpbpRcLo4L,FALSE,0,NA,05/05/16 19:57,FALSE,NA,728312582994530000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ClareBaileyGPNI,7,TRUE,FALSE,NA,NA
RT @ElectionNI: You have to 10pm to cast your vote. #ae16,FALSE,0,NA,05/05/16 19:56,FALSE,NA,728312521673822000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DavidTintindave,8,TRUE,FALSE,NA,NA
What are you waiting for? Time to vote! #VoteGreen2016 #ae16 <ed><U+00A0><U+00BD><ed><U+00B2><U+009A> https://t.co/y05xPaaMVw,FALSE,1,NA,05/05/16 19:56,FALSE,NA,728312512547041000,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",GreenPartyNI,1,FALSE,FALSE,NA,NA
Best of luck to @ellenfromnowon up west. #SheGetsOurVote #1 #AE16,FALSE,2,NA,05/05/16 19:55,FALSE,NA,728312149945266000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",thatweecafe,0,FALSE,FALSE,NA,NA
RT @keavaoloan: Today I'm voting Green for a #ZeroWaste Stormont that works and a better Northern Ireland #VoteGreen2016 #AE16 https://t.co?,FALSE,0,NA,05/05/16 19:54,FALSE,NA,728312005766033000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ht4ecosocialism,5,TRUE,FALSE,NA,NA
#ChangeIsComing in Foyle! Overwhelming amount of support for McCann #ae16,FALSE,0,laurenlquigley,05/05/16 19:54,FALSE,728311333805019000,728311925516468000,49366675,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",laurenlquigley,0,FALSE,FALSE,NA,NA
RT @GreenPartyNI: @bumblemckay @ClareBaileyGPNI thank you #VoteGreen2016 #AE16 <ed><U+00A0><U+00BD><ed><U+00B2><U+009A>,FALSE,0,NA,05/05/16 19:54,FALSE,NA,728311913533288000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ClareBaileyGPNI,1,TRUE,FALSE,NA,NA
RT @keavaoloan: Today I'm voting Green for a #ZeroWaste Stormont that works and a better Northern Ireland #VoteGreen2016 #AE16 https://t.co?,FALSE,0,NA,05/05/16 19:54,FALSE,NA,728311911079674000,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",GreenPartyNI,5,TRUE,FALSE,NA,NA
"90 MINS to affect the next 5 years of politics! Vote Sinn Fein for Equality, Prosperity &amp; Change! #ae16 #ItTakesTwo https://t.co/xSJsOQxmYh",FALSE,0,NA,05/05/16 19:54,FALSE,NA,728311899956384000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",niall_polland,0,FALSE,FALSE,NA,NA
RT @green_grainger: The student voice is too strong to ignore. We are #OwningOurFuture I have voted in the #AE16 https://t.co/PsqUx2FQEk,FALSE,0,NA,05/05/16 19:54,FALSE,NA,728311881333625000,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",GreenPartyNI,5,TRUE,FALSE,NA,NA
Still time to get out and vote ...here's what you need to know about #AE16 https://t.co/owO6z3o9ta https://t.co/08cnYt6urN,FALSE,0,NA,05/05/16 19:53,FALSE,NA,728311665024995000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BelTel,0,FALSE,FALSE,NA,NA
RT @joeman42: Gerry Adams riding with his Homies in West Belfast &amp; singing Ole Man River through the PA system    #ae16,FALSE,0,NA,05/05/16 19:53,FALSE,NA,728311590030877000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",romeorodrigez,3,TRUE,FALSE,NA,NA
Still time to get out and vote for change in NI! #iVoted for @allianceparty #northbelfast #ae16,FALSE,3,NA,05/05/16 19:52,FALSE,NA,728311540093424000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ms_pmccallion,2,FALSE,FALSE,NA,NA
"RT @HulkVogan: Those of you yet to vote today because ""What's the point?"" should get out there &amp; vote. If not for yourselves, for those you?",FALSE,0,NA,05/05/16 19:52,FALSE,NA,728311500365046000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",clearshotvigo,4,TRUE,FALSE,NA,NA
"I left the bin out last night, but they didn't lift it &amp; I'm left with all the shite I want rid of. Tonight I voted, but... etc. #ae16",FALSE,0,NA,05/05/16 19:52,FALSE,NA,728311450587046000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",yrtir,0,FALSE,FALSE,NA,NA
