Constituency_Number,Candidate_Id,Count_Number,Firstname,Surname,Candidate_First_Pref_Votes,Transfers,Total_Votes,Status,Occurred_On_Count,Party_Name
4,106,4,Damien,HARRIS,285,-290.37,0,Excluded,3,NI Labour Representation Committee
4,107,4,Tanya,JONES,897,-919.73,0,Excluded,3,Green Party
4,108,4,Sean,LYNCH,4782,60.61,4845.56,,,Sinn Fein
4,109,4,Richie,MCPHILLIPS,4014,604.49,4653.84,,,Social Democratic and Labour Party
4,110,4,Maurice,MORROW,6602,0,6740,Elected,2,Democratic Unionist Party
4,111,4,Alastair,PATTERSON,3010,641.93,4205.18,,,Ulster Unionist Party
4,99,5,Rosemary,BARTON,3018,9.46,4759.94,,,Ulster Unionist Party
4,100,5,Kerri,BLYBERG,539,0,0,Excluded,3,Alliance Party
4,101,5,Donald,CRAWFORD,1164,0,0,Excluded,3,Traditional Unionist Voice
4,102,5,John,FEELY,4002,1493.83,5581.91,,,Sinn Fein
4,103,5,Phil,FLANAGAN,3449,-3510.97,0,Excluded,4,Sinn Fein
4,104,5,Arlene,FOSTER,8801,0,6740,Elected,1,Democratic Unionist Party
4,105,5,Michelle,GILDERNEW,6614,0,6838.37,Elected,4,Sinn Fein
4,106,5,Damien,HARRIS,285,0,0,Excluded,3,NI Labour Representation Committee
4,107,5,Tanya,JONES,897,0,0,Excluded,3,Green Party
4,108,5,Sean,LYNCH,4782,1705.46,6551.02,,,Sinn Fein
4,109,5,Richie,MCPHILLIPS,4014,169.69,4823.53,,,Social Democratic and Labour Party
4,110,5,Maurice,MORROW,6602,0,6740,Elected,2,Democratic Unionist Party
4,111,5,Alastair,PATTERSON,3010,2,4207.18,Excluded,5,Ulster Unionist Party
4,99,6,Rosemary,BARTON,3018,2900,7659.94,Elected,6,Ulster Unionist Party
4,100,6,Kerri,BLYBERG,539,0,0,Excluded,3,Alliance Party
4,101,6,Donald,CRAWFORD,1164,0,0,Excluded,3,Traditional Unionist Voice
4,102,6,John,FEELY,4002,3.66,5585.57,,,Sinn Fein
4,103,6,Phil,FLANAGAN,3449,0,0,Excluded,4,Sinn Fein
4,104,6,Arlene,FOSTER,8801,0,6740,Elected,1,Democratic Unionist Party
4,105,6,Michelle,GILDERNEW,6614,0,6838.37,Elected,4,Sinn Fein
4,106,6,Damien,HARRIS,285,0,0,Excluded,3,NI Labour Representation Committee
4,107,6,Tanya,JONES,897,0,0,Excluded,3,Green Party
4,108,6,Sean,LYNCH,4782,6.79,6557.81,,,Sinn Fein
4,109,6,Richie,MCPHILLIPS,4014,382.1,5205.63,,,Social Democratic and Labour Party
4,110,6,Maurice,MORROW,6602,0,6740,Elected,2,Democratic Unionist Party
4,111,6,Alastair,PATTERSON,3010,-4207.18,0,Excluded,5,Ulster Unionist Party
4,99,7,Rosemary,BARTON,3018,-919.94,6740,Elected,6,Ulster Unionist Party
4,100,7,Kerri,BLYBERG,539,0,0,Excluded,3,Alliance Party
4,101,7,Donald,CRAWFORD,1164,0,0,Excluded,3,Traditional Unionist Voice
4,102,7,John,FEELY,4002,4.8,5590.37,Excluded,7,Sinn Fein
4,103,7,Phil,FLANAGAN,3449,0,0,Excluded,4,Sinn Fein
4,104,7,Arlene,FOSTER,8801,0,6740,Elected,1,Democratic Unionist Party
4,105,7,Michelle,GILDERNEW,6614,0,6838.37,Elected,4,Sinn Fein
4,106,7,Damien,HARRIS,285,0,0,Excluded,3,NI Labour Representation Committee
4,107,7,Tanya,JONES,897,0,0,Excluded,3,Green Party
4,108,7,Sean,LYNCH,4782,8,6565.81,Elected,7,Sinn Fein
4,109,7,Richie,MCPHILLIPS,4014,901.6,6107.23,Elected,7,Social Democratic and Labour Party
4,110,7,Maurice,MORROW,6602,0,6740,Elected,2,Democratic Unionist Party
4,111,7,Alastair,PATTERSON,3010,0,0,Excluded,5,Ulster Unionist Party
